time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
390035443.0,7016.0,1.0,0.43,0.61,-0.39,-0.53
390038427.0,2984.0,0.0,-22.3,-17.74,11.78,0
390045443.0,7016.0,1.0,0.45,0.61,-0.37,-0.54
390048427.0,2984.0,0.0,-27.87,-18.37,10.21,0
390055443.0,7016.0,1.0,0.47,0.6,-0.35,-0.55
390058427.0,2984.0,0.0,-37.01,-17.47,6.82,0
390065443.0,7016.0,1.0,0.49,0.59,-0.33,-0.55
390068427.0,2984.0,0.0,-39.51,-17.17,5.01,0
390075443.0,7016.0,1.0,0.51,0.59,-0.32,-0.54
390078427.0,2984.0,0.0,-41.23,-16.58,2.98,0
390085443.0,7016.0,1.0,0.53,0.59,-0.31,-0.53
390088427.0,2984.0,0.0,-42.38,-14.92,0.62,0
390095443.0,7016.0,1.0,0.54,0.58,-0.3,-0.52
390098427.0,2984.0,0.0,-40.75,-10.57,-4.39,0
390105443.0,7016.0,1.0,0.55,0.59,-0.3,-0.51
390108427.0,2984.0,0.0,-36.46,-9.33,-7.66,0
390115443.0,7016.0,1.0,0.56,0.59,-0.3,-0.5
390118427.0,2984.0,0.0,-31.22,-8.1,-12.5,0
390127443.0,9016.0,1.0,0.57,0.59,-0.31,-0.48
390130427.0,2984.0,0.0,-26.76,-6.23,-18.1,0
390135443.0,5016.0,1.0,0.58,0.6,-0.32,-0.46
390138427.0,2984.0,0.0,-18.74,-5.39,-28.18,0
390145443.0,7016.0,1.0,0.58,0.6,-0.33,-0.44
390148427.0,2984.0,0.0,-14.5,-3.8,-33.3,0
390155443.0,7016.0,1.0,0.58,0.61,-0.34,-0.43
390158427.0,2984.0,0.0,-8.98,-1.37,-37.15,0
390165443.0,7016.0,1.0,0.57,0.61,-0.36,-0.41
390168427.0,2984.0,0.0,-2.61,0.22,-39.87,0
390175443.0,7016.0,1.0,0.57,0.62,-0.38,-0.39
390178427.0,2984.0,0.0,8.82,-2.41,-40.74,0
390188443.0,10016.0,1.0,0.56,0.62,-0.4,-0.37
390191427.0,2984.0,0.0,12.35,-2.46,-39.91,0
390195443.0,4016.0,1.0,0.56,0.62,-0.42,-0.35
390198427.0,2984.0,0.0,15.26,-2.92,-38.14,0
390205443.0,7016.0,1.0,0.55,0.63,-0.44,-0.33
390208427.0,2984.0,0.0,18.57,-3.75,-35.03,0
390215443.0,7016.0,1.0,0.54,0.63,-0.46,-0.32
390218427.0,2984.0,0.0,25.08,-1.7,-28.08,0
390228443.0,10016.0,1.0,0.53,0.63,-0.47,-0.3
390231427.0,2984.0,0.0,27.26,0.49,-24.32,0
390235443.0,4016.0,1.0,0.53,0.63,-0.49,-0.29
390238427.0,2984.0,0.0,27.8,3.2,-21.22,0
390245443.0,7016.0,1.0,0.52,0.63,-0.5,-0.28
390248427.0,2984.0,0.0,23.96,6.0,-17.12,0
390255443.0,7016.0,1.0,0.52,0.62,-0.51,-0.28
390258427.0,2984.0,0.0,21.17,5.13,-15.11,0
390265443.0,7016.0,1.0,0.52,0.62,-0.53,-0.27
390268427.0,2984.0,0.0,19.53,3.23,-13.09,0
390276443.0,8016.0,1.0,0.51,0.61,-0.54,-0.27
390279427.0,2984.0,0.0,19.46,0.34,-10.93,0
390285443.0,6016.0,1.0,0.5,0.61,-0.55,-0.27
390288427.0,2984.0,0.0,25.27,-7.02,-4.88,0
390295443.0,7016.0,1.0,0.49,0.61,-0.56,-0.27
390298427.0,2984.0,0.0,28.97,-6.05,-2.86,0
390308443.0,10016.0,1.0,0.49,0.61,-0.56,-0.26
390311427.0,2984.0,0.0,32.32,-4.46,-1.18,0
390316443.0,5016.0,1.0,0.49,0.61,-0.57,-0.26
390319427.0,2984.0,0.0,34.51,-2.45,0.23,0
390325443.0,6016.0,1.0,0.49,0.61,-0.56,-0.27
390328427.0,2984.0,0.0,34.77,2.62,1.67,0
390335443.0,7016.0,1.0,0.49,0.61,-0.56,-0.28
390338427.0,2984.0,0.0,33.77,1.92,2.96,0
390345443.0,7016.0,1.0,0.48,0.61,-0.56,-0.29
390348427.0,2984.0,0.0,31.45,-1.57,5.23,0
390356443.0,8016.0,1.0,0.48,0.6,-0.55,-0.31
390359427.0,2984.0,0.0,27.16,-3.87,7.43,0
390365443.0,6016.0,1.0,0.47,0.61,-0.54,-0.34
390368427.0,2984.0,0.0,19.35,-7.25,11.09,0
390375443.0,7016.0,1.0,0.47,0.61,-0.53,-0.36
390378427.0,2984.0,0.0,17.39,-8.73,12.44,0
390385443.0,7016.0,1.0,0.46,0.61,-0.52,-0.38
390388427.0,2984.0,0.0,15.52,-8.98,13.23,0
390396443.0,8016.0,1.0,0.46,0.61,-0.5,-0.41
390399427.0,2984.0,0.0,13.33,-9.3,14.04,0
390408443.0,9016.0,1.0,0.45,0.61,-0.49,-0.42
390411427.0,2984.0,0.0,5.48,-9.51,15.56,0
390415443.0,4016.0,1.0,0.45,0.61,-0.47,-0.44
390418427.0,2984.0,0.0,1.18,-10.12,15.43,0
390426443.0,8016.0,1.0,0.45,0.61,-0.45,-0.46
390429427.0,2984.0,0.0,-2.28,-11.43,14.93,0
390435443.0,6016.0,1.0,0.46,0.61,-0.44,-0.48
390438427.0,2984.0,0.0,-7.47,-15.07,13.07,0
390445443.0,7016.0,1.0,0.46,0.61,-0.42,-0.49
390448427.0,2984.0,0.0,-9.93,-16.34,11.88,0
390455443.0,7016.0,1.0,0.45,0.61,-0.4,-0.51
390458427.0,2984.0,0.0,-12.71,-16.78,10.76,0
390467443.0,9016.0,1.0,0.45,0.62,-0.38,-0.52
390470427.0,2984.0,0.0,-14.45,-17.75,10.22,0
390475443.0,5016.0,1.0,0.45,0.62,-0.35,-0.54
390478427.0,2984.0,0.0,-18.08,-17.16,9.14,0
390485443.0,7016.0,1.0,0.46,0.62,-0.32,-0.55
390488427.0,2984.0,0.0,-21.27,-16.86,7.61,0
390495443.0,7016.0,1.0,0.47,0.62,-0.29,-0.56
390498427.0,2984.0,0.0,-24.93,-16.59,5.8,0
390505443.0,7016.0,1.0,0.48,0.62,-0.27,-0.56
390508427.0,2984.0,0.0,-28.87,-15.91,4.01,0
390515443.0,7016.0,1.0,0.5,0.61,-0.25,-0.56
390518427.0,2984.0,0.0,-34.88,-12.49,1.6,0
390528443.0,10016.0,1.0,0.52,0.61,-0.24,-0.55
390531427.0,2984.0,0.0,-35.1,-10.07,0.84,0
390535443.0,4016.0,1.0,0.54,0.6,-0.23,-0.54
390538427.0,2984.0,0.0,-33.68,-8.61,0.43,0
390545443.0,7016.0,1.0,0.55,0.6,-0.22,-0.53
390548427.0,2984.0,0.0,-31.51,-7.7,0.23,0
390556443.0,8016.0,1.0,0.57,0.6,-0.22,-0.52
390559427.0,2984.0,0.0,-29.78,-7.77,-0.24,0
390569443.0,10016.0,1.0,0.59,0.6,-0.22,-0.5
390572427.0,2984.0,0.0,-31.52,-6.86,-1.67,0
390576443.0,4016.0,1.0,0.6,0.59,-0.22,-0.49
390579427.0,2984.0,0.0,-33.81,-6.92,-3.36,0
390586443.0,7016.0,1.0,0.61,0.59,-0.22,-0.47
390589427.0,2984.0,0.0,-36.05,-8.29,-5.66,0
390595443.0,6016.0,1.0,0.62,0.59,-0.23,-0.46
390598427.0,2984.0,0.0,-33.99,-9.77,-13.77,0
390605443.0,7016.0,1.0,0.63,0.6,-0.24,-0.44
390608427.0,2984.0,0.0,-28.85,-11.03,-18.78,0
390616443.0,8016.0,1.0,0.63,0.6,-0.26,-0.42
390619427.0,2984.0,0.0,-21.66,-13.43,-23.03,0
390625443.0,6016.0,1.0,0.62,0.61,-0.28,-0.4
390628427.0,2984.0,0.0,-13.73,-15.05,-27.12,0
390636443.0,8016.0,1.0,0.62,0.62,-0.29,-0.38
390639427.0,2984.0,0.0,-0.21,-11.8,-36.03,0
390645443.0,6016.0,1.0,0.61,0.63,-0.31,-0.37
390648427.0,2984.0,0.0,4.93,-9.56,-39.07,0
390656443.0,8016.0,1.0,0.6,0.64,-0.33,-0.35
390659427.0,2984.0,0.0,9.16,-8.85,-40.62,0
390665443.0,6016.0,1.0,0.59,0.65,-0.34,-0.33
390668427.0,2984.0,0.0,18.86,-8.26,-40.11,0
390676443.0,8016.0,1.0,0.58,0.66,-0.36,-0.31
390679427.0,2984.0,0.0,23.84,-5.34,-38.21,0
390685443.0,6016.0,1.0,0.57,0.67,-0.38,-0.29
390688427.0,2984.0,0.0,28.31,-2.93,-34.8,0
390696443.0,8016.0,1.0,0.56,0.67,-0.41,-0.27
390699427.0,2984.0,0.0,31.3,0.18,-31.12,0
390708443.0,9016.0,1.0,0.55,0.67,-0.43,-0.26
390711427.0,2984.0,0.0,30.63,4.14,-23.69,0
390715443.0,4016.0,1.0,0.55,0.66,-0.45,-0.24
390718427.0,2984.0,0.0,29.0,4.52,-20.0,0
390725443.0,7016.0,1.0,0.54,0.65,-0.48,-0.24
390728427.0,2984.0,0.0,27.82,5.7,-17.28,0
390736443.0,8016.0,1.0,0.53,0.65,-0.5,-0.23
390739427.0,2984.0,0.0,27.41,6.8,-14.92,0
390751443.0,12016.0,1.0,0.52,0.64,-0.51,-0.23
390756427.0,4984.0,0.0,28.91,4.6,-8.78,0
390759443.0,3016.0,1.0,0.51,0.63,-0.53,-0.23
390762427.0,2984.0,0.0,30.13,2.34,-6.2,0
390766443.0,4016.0,1.0,0.5,0.63,-0.55,-0.23
390769427.0,2984.0,0.0,30.23,2.32,-5.94,0
390776443.0,7016.0,1.0,0.49,0.63,-0.56,-0.24
390779427.0,2984.0,0.0,33.48,-1.2,-1.59,0
390785443.0,6016.0,1.0,0.48,0.63,-0.57,-0.24
390788427.0,2984.0,0.0,34.62,-1.4,-0.01,0
390796443.0,8016.0,1.0,0.47,0.62,-0.57,-0.25
390799427.0,2984.0,0.0,34.3,-2.14,1.5,0
390806443.0,7016.0,1.0,0.46,0.62,-0.58,-0.27
390809427.0,2984.0,0.0,32.48,-4.33,3.32,0
390816443.0,7016.0,1.0,0.45,0.61,-0.58,-0.29
390819427.0,2984.0,0.0,24.94,-8.36,6.8,0
390831443.0,12016.0,1.0,0.44,0.61,-0.58,-0.31
390836427.0,4984.0,0.0,16.77,-12.4,10.06,0
390839443.0,3016.0,1.0,0.43,0.61,-0.58,-0.33
390842427.0,2984.0,0.0,14.19,-13.59,11.36,0
390846443.0,4016.0,1.0,0.42,0.61,-0.57,-0.35
390849427.0,2984.0,0.0,14.07,-14.05,11.23,0
390856443.0,7016.0,1.0,0.42,0.61,-0.56,-0.37
390859427.0,2984.0,0.0,12.61,-16.06,13.68,0
390866443.0,7016.0,1.0,0.41,0.62,-0.55,-0.39
390869427.0,2984.0,0.0,13.02,-16.75,14.64,0
390876443.0,7016.0,1.0,0.4,0.62,-0.54,-0.41
390879427.0,2984.0,0.0,12.52,-15.49,14.55,0
390888443.0,9016.0,1.0,0.4,0.62,-0.52,-0.42
390891427.0,2984.0,0.0,10.71,-15.24,13.97,0
390898443.0,7016.0,1.0,0.4,0.62,-0.5,-0.44
390901427.0,2984.0,0.0,4.5,-15.23,12.61,0
390905443.0,4016.0,1.0,0.4,0.62,-0.48,-0.46
390908427.0,2984.0,0.0,0.6,-15.11,11.28,0
390916443.0,8016.0,1.0,0.4,0.62,-0.46,-0.48
390919427.0,2984.0,0.0,-2.98,-14.9,10.07,0
390928443.0,9016.0,1.0,0.4,0.63,-0.44,-0.5
390931427.0,2984.0,0.0,-5.52,-15.21,9.05,0
390938443.0,7016.0,1.0,0.4,0.63,-0.42,-0.52
390941427.0,2984.0,0.0,-7.6,-15.47,7.18,0
390945443.0,4016.0,1.0,0.4,0.63,-0.39,-0.53
390948427.0,2984.0,0.0,-8.13,-14.98,6.0,0
390955443.0,7016.0,1.0,0.4,0.64,-0.37,-0.54
390958427.0,2984.0,0.0,-9.34,-13.46,4.41,0
390967443.0,9016.0,1.0,0.41,0.64,-0.34,-0.55
390970427.0,2984.0,0.0,-11.08,-11.98,2.68,0
390978443.0,8016.0,1.0,0.42,0.63,-0.32,-0.56
390981427.0,2984.0,0.0,-15.41,-10.07,0.0,0
390985443.0,4016.0,1.0,0.43,0.63,-0.3,-0.57
390988427.0,2984.0,0.0,-17.35,-9.07,-1.3,0
390996443.0,8016.0,1.0,0.44,0.62,-0.28,-0.58
390999427.0,2984.0,0.0,-19.2,-8.41,-1.96,0
391006443.0,7016.0,1.0,0.46,0.62,-0.26,-0.58
391009427.0,2984.0,0.0,-22.58,-8.36,-2.25,0
391016443.0,7016.0,1.0,0.47,0.61,-0.25,-0.59
391019427.0,2984.0,0.0,-23.95,-8.09,-2.36,0
391028443.0,9016.0,1.0,0.49,0.6,-0.24,-0.59
391031427.0,2984.0,0.0,-24.87,-7.93,-2.19,0
391038443.0,7016.0,1.0,0.5,0.6,-0.23,-0.58
391041427.0,2984.0,0.0,-25.05,-7.99,-1.66,0
391045443.0,4016.0,1.0,0.52,0.59,-0.22,-0.58
391048427.0,2984.0,0.0,-25.37,-7.51,-1.52,0
391056443.0,8016.0,1.0,0.54,0.58,-0.22,-0.57
391059427.0,2984.0,0.0,-25.82,-8.35,-1.89,0
391066443.0,7016.0,1.0,0.55,0.57,-0.21,-0.57
391069427.0,2984.0,0.0,-26.2,-8.96,-2.81,0
391076443.0,7016.0,1.0,0.57,0.57,-0.21,-0.56
391079427.0,2984.0,0.0,-26.91,-9.55,-4.11,0
391085443.0,6016.0,1.0,0.58,0.56,-0.22,-0.55
391088427.0,2984.0,0.0,-26.7,-10.33,-8.82,0
391096443.0,8016.0,1.0,0.59,0.56,-0.22,-0.53
391099427.0,2984.0,0.0,-25.49,-10.39,-12.01,0
391106443.0,7016.0,1.0,0.6,0.56,-0.23,-0.52
391109427.0,2984.0,0.0,-23.04,-11.52,-14.76,0
391116443.0,7016.0,1.0,0.61,0.56,-0.25,-0.51
391119427.0,2984.0,0.0,-19.52,-12.57,-17.06,0
391131443.0,12016.0,1.0,0.61,0.57,-0.26,-0.49
391135427.0,3984.0,0.0,-7.94,-10.38,-24.73,0
391138443.0,3016.0,1.0,0.61,0.57,-0.28,-0.47
391141427.0,2984.0,0.0,-8.06,-10.02,-24.41,0
391145443.0,4016.0,1.0,0.61,0.58,-0.3,-0.45
391148427.0,2984.0,0.0,-5.18,-8.52,-25.86,0
391156443.0,8016.0,1.0,0.61,0.59,-0.32,-0.43
391159427.0,2984.0,0.0,-2.47,-6.36,-27.46,0
391166443.0,7016.0,1.0,0.6,0.6,-0.34,-0.41
391169427.0,2984.0,0.0,3.06,-3.24,-30.23,0
391176443.0,7016.0,1.0,0.6,0.61,-0.36,-0.39
391179427.0,2984.0,0.0,5.41,-2.23,-30.5,0
391188443.0,9016.0,1.0,0.59,0.62,-0.38,-0.36
391191427.0,2984.0,0.0,8.19,-1.59,-30.19,0
391198443.0,7016.0,1.0,0.58,0.63,-0.4,-0.34
391201427.0,2984.0,0.0,11.05,-0.57,-29.36,0
391206443.0,5016.0,1.0,0.57,0.63,-0.42,-0.32
391209427.0,2984.0,0.0,15.97,-0.31,-25.73,0
391216443.0,7016.0,1.0,0.55,0.64,-0.44,-0.3
391219427.0,2984.0,0.0,17.8,-0.11,-23.29,0
391228443.0,9016.0,1.0,0.54,0.65,-0.46,-0.28
391231427.0,2984.0,0.0,19.29,0.52,-21.07,0
391238443.0,7016.0,1.0,0.53,0.65,-0.47,-0.27
391241427.0,2984.0,0.0,21.26,1.8,-17.66,0
391245443.0,4016.0,1.0,0.52,0.65,-0.49,-0.25
391248427.0,2984.0,0.0,21.51,3.62,-16.49,0
391256443.0,8016.0,1.0,0.51,0.66,-0.5,-0.24
391259427.0,2984.0,0.0,21.15,4.77,-15.28,0
391266443.0,7016.0,1.0,0.5,0.65,-0.52,-0.23
391269427.0,2984.0,0.0,20.75,4.0,-13.46,0
391276443.0,7016.0,1.0,0.49,0.65,-0.53,-0.23
391279427.0,2984.0,0.0,20.84,1.95,-10.01,0
391286443.0,7016.0,1.0,0.47,0.65,-0.55,-0.22
391289427.0,2984.0,0.0,21.04,1.04,-8.19,0
391296443.0,7016.0,1.0,0.46,0.65,-0.56,-0.22
391299427.0,2984.0,0.0,21.37,0.66,-6.68,0
391308443.0,9016.0,1.0,0.45,0.65,-0.57,-0.21
391311427.0,2984.0,0.0,21.46,1.24,-5.84,0
391318443.0,7016.0,1.0,0.44,0.65,-0.58,-0.21
391321427.0,2984.0,0.0,21.64,0.2,-4.2,0
391326443.0,5016.0,1.0,0.43,0.64,-0.59,-0.22
391329427.0,2984.0,0.0,21.62,-1.62,-2.59,0
391336443.0,7016.0,1.0,0.42,0.64,-0.6,-0.23
391339427.0,2984.0,0.0,21.46,-3.17,-0.85,0
391346443.0,7016.0,1.0,0.41,0.63,-0.61,-0.24
391349427.0,2984.0,0.0,20.43,-3.3,0.15,0
391356443.0,7016.0,1.0,0.41,0.62,-0.62,-0.25
391359427.0,2984.0,0.0,16.86,-3.75,2.02,0
391366443.0,7016.0,1.0,0.4,0.62,-0.63,-0.26
391369427.0,2984.0,0.0,15.01,-4.75,3.25,0
391376443.0,7016.0,1.0,0.39,0.61,-0.63,-0.28
391379427.0,2984.0,0.0,13.21,-5.45,4.23,0
391388443.0,9016.0,1.0,0.38,0.61,-0.63,-0.29
391391427.0,2984.0,0.0,11.66,-6.31,5.11,0
391398443.0,7016.0,1.0,0.38,0.6,-0.63,-0.3
391401427.0,2984.0,0.0,9.0,-7.44,6.98,0
391406443.0,5016.0,1.0,0.37,0.6,-0.63,-0.32
391409427.0,2984.0,0.0,8.05,-8.17,7.77,0
391416443.0,7016.0,1.0,0.36,0.6,-0.63,-0.33
391419427.0,2984.0,0.0,7.4,-8.35,8.47,0
391426443.0,7016.0,1.0,0.36,0.6,-0.63,-0.34
391429427.0,2984.0,0.0,6.71,-6.66,8.82,0
391436443.0,7016.0,1.0,0.35,0.6,-0.63,-0.35
391439427.0,2984.0,0.0,6.18,-6.02,8.59,0
391446443.0,7016.0,1.0,0.35,0.6,-0.62,-0.37
391449427.0,2984.0,0.0,5.57,-5.94,8.32,0
391456443.0,7016.0,1.0,0.34,0.6,-0.61,-0.38
391459427.0,2984.0,0.0,5.13,-6.21,8.13,0
391471443.0,12016.0,1.0,0.34,0.6,-0.61,-0.39
391476427.0,4984.0,0.0,3.53,-6.24,7.07,0
391479443.0,3016.0,1.0,0.34,0.6,-0.6,-0.4
391482427.0,2984.0,0.0,3.45,-6.47,6.91,0
391486443.0,4016.0,1.0,0.34,0.61,-0.59,-0.41
391489427.0,2984.0,0.0,2.82,-6.5,6.41,0
391496443.0,7016.0,1.0,0.34,0.61,-0.58,-0.42
391499427.0,2984.0,0.0,2.2,-6.1,5.86,0
391506443.0,7016.0,1.0,0.35,0.61,-0.57,-0.43
391509427.0,2984.0,0.0,1.23,-5.18,4.98,0
391516443.0,7016.0,1.0,0.35,0.61,-0.56,-0.44
391519427.0,2984.0,0.0,0.79,-4.45,4.31,0
391526443.0,7016.0,1.0,0.36,0.6,-0.55,-0.45
391529427.0,2984.0,0.0,0.04,-3.91,3.61,0
391536443.0,7016.0,1.0,0.37,0.6,-0.54,-0.47
391539427.0,2984.0,0.0,-1.09,-3.57,2.97,0
391551443.0,12016.0,1.0,0.37,0.6,-0.52,-0.48
391555427.0,3984.0,0.0,-4.04,-3.08,2.18,0
391558443.0,3016.0,1.0,0.38,0.6,-0.51,-0.49
391561427.0,2984.0,0.0,-4.11,-3.22,1.87,0
391566443.0,5016.0,1.0,0.39,0.6,-0.5,-0.5
391569427.0,2984.0,0.0,-4.62,-2.91,1.47,0
391576443.0,7016.0,1.0,0.39,0.6,-0.48,-0.51
391579427.0,2984.0,0.0,-5.0,-2.15,1.02,0
391586443.0,7016.0,1.0,0.4,0.59,-0.47,-0.51
391589427.0,2984.0,0.0,-5.23,-2.19,1.01,0
391596443.0,7016.0,1.0,0.41,0.59,-0.46,-0.52
391599427.0,2984.0,0.0,-5.4,-2.45,1.03,0
391606443.0,7016.0,1.0,0.42,0.59,-0.45,-0.53
391609427.0,2984.0,0.0,-5.36,-1.98,0.83,0
391616443.0,7016.0,1.0,0.43,0.59,-0.44,-0.53
391619427.0,2984.0,0.0,-5.3,-1.81,0.81,0
391631443.0,12016.0,1.0,0.44,0.58,-0.42,-0.54
391635427.0,3984.0,0.0,-5.32,-2.14,0.89,0
391638443.0,3016.0,1.0,0.45,0.58,-0.41,-0.54
391641427.0,2984.0,0.0,-5.32,-2.19,0.62,0
391646443.0,5016.0,1.0,0.46,0.58,-0.4,-0.55
391649427.0,2984.0,0.0,-5.26,-2.36,0.51,0
391656443.0,7016.0,1.0,0.46,0.58,-0.39,-0.55
391659427.0,2984.0,0.0,-5.37,-2.0,0.06,0
391666443.0,7016.0,1.0,0.47,0.58,-0.37,-0.55
391669427.0,2984.0,0.0,-5.37,-1.9,-0.07,0
391676443.0,7016.0,1.0,0.48,0.58,-0.36,-0.56
391679427.0,2984.0,0.0,-5.16,-1.86,-0.38,0
391686443.0,7016.0,1.0,0.48,0.58,-0.35,-0.56
391689427.0,2984.0,0.0,-4.78,-1.96,-0.51,0
391696443.0,7016.0,1.0,0.49,0.58,-0.34,-0.56
391699427.0,2984.0,0.0,-3.59,-2.04,-0.43,0
391711443.0,12016.0,1.0,0.49,0.58,-0.33,-0.56
391715427.0,3984.0,0.0,-1.98,-1.98,-0.38,0
391718443.0,3016.0,1.0,0.5,0.58,-0.32,-0.56
391721427.0,2984.0,0.0,-1.41,-2.03,-0.33,0
391726443.0,5016.0,1.0,0.51,0.57,-0.31,-0.56
391729427.0,2984.0,0.0,-1.37,-2.06,-0.49,0
391736443.0,7016.0,1.0,0.52,0.57,-0.3,-0.56
391739427.0,2984.0,0.0,-0.6,-1.14,-0.68,0
391746443.0,7016.0,1.0,0.52,0.57,-0.29,-0.56
391749427.0,2984.0,0.0,-0.41,-0.83,-0.92,0
391756443.0,7016.0,1.0,0.53,0.57,-0.28,-0.56
391759427.0,2984.0,0.0,-0.43,-0.52,-1.32,0
391766443.0,7016.0,1.0,0.54,0.57,-0.27,-0.56
391769427.0,2984.0,0.0,-1.22,-0.2,-1.96,0
391776443.0,7016.0,1.0,0.55,0.56,-0.26,-0.56
391779427.0,2984.0,0.0,-2.12,0.1,-2.62,0
391791443.0,12016.0,1.0,0.56,0.56,-0.25,-0.56
391795427.0,3984.0,0.0,-3.71,-0.32,-2.2,0
391798443.0,3016.0,1.0,0.57,0.55,-0.24,-0.56
391801427.0,2984.0,0.0,-3.74,-0.38,-2.07,0
391806443.0,5016.0,1.0,0.57,0.55,-0.24,-0.56
391809427.0,2984.0,0.0,-3.51,-0.19,-1.96,0
391816443.0,7016.0,1.0,0.58,0.54,-0.23,-0.56
391819427.0,2984.0,0.0,-3.05,0.07,-1.87,0
391826443.0,7016.0,1.0,0.59,0.54,-0.23,-0.56
391829427.0,2984.0,0.0,-2.33,0.22,-1.79,0
391837443.0,8016.0,1.0,0.6,0.54,-0.22,-0.55
391840427.0,2984.0,0.0,-1.5,0.59,-1.91,0
391846443.0,6016.0,1.0,0.6,0.53,-0.22,-0.55
391849427.0,2984.0,0.0,-0.87,1.11,-2.23,0
391856443.0,7016.0,1.0,0.61,0.53,-0.21,-0.55
391859427.0,2984.0,0.0,-0.75,0.92,-2.34,0
391866443.0,7016.0,1.0,0.62,0.52,-0.21,-0.55
391869427.0,2984.0,0.0,-0.91,0.77,-2.47,0
391877443.0,8016.0,1.0,0.63,0.51,-0.21,-0.54
391880427.0,2984.0,0.0,-1.07,0.54,-2.53,0
391892443.0,12016.0,1.0,0.64,0.51,-0.2,-0.54
391897443.0,5000.0,1.0,0.65,0.5,-0.2,-0.54
391900427.0,2984.0,0.0,-2.82,-0.18,-2.52,0
391906443.0,6016.0,1.0,0.65,0.49,-0.2,-0.54
391909427.0,2984.0,0.0,-3.08,-0.58,-2.41,0
391917443.0,8016.0,1.0,0.66,0.49,-0.19,-0.54
391920427.0,2984.0,0.0,-2.95,-0.6,-2.13,0
391926443.0,6016.0,1.0,0.66,0.48,-0.19,-0.54
391929427.0,2984.0,0.0,-1.28,-0.39,-1.71,0
391936443.0,7016.0,1.0,0.67,0.48,-0.19,-0.54
391939427.0,2984.0,0.0,-0.18,0.11,-1.66,0
391946443.0,7016.0,1.0,0.67,0.48,-0.19,-0.53
391949427.0,2984.0,0.0,0.79,0.51,-1.68,0
391956443.0,7016.0,1.0,0.67,0.48,-0.19,-0.53
391959427.0,2984.0,0.0,1.68,0.79,-1.86,0
391966443.0,7016.0,1.0,0.68,0.47,-0.19,-0.53
391969427.0,2984.0,0.0,1.48,0.66,-2.04,0
391976443.0,7016.0,1.0,0.68,0.46,-0.19,-0.53
391979427.0,2984.0,0.0,1.07,0.54,-2.1,0
391987443.0,8016.0,1.0,0.69,0.46,-0.18,-0.53
391990427.0,2984.0,0.0,0.79,0.29,-2.07,0
391996443.0,6016.0,1.0,0.69,0.45,-0.18,-0.53
391999427.0,2984.0,0.0,0.89,-0.22,-1.46,0
392006443.0,7016.0,1.0,0.7,0.45,-0.18,-0.53
392009427.0,2984.0,0.0,1.07,0.02,-1.41,0
392016443.0,7016.0,1.0,0.7,0.44,-0.18,-0.53
392020427.0,3984.0,0.0,1.05,0.64,-1.91,0
392026443.0,6016.0,1.0,0.71,0.44,-0.17,-0.53
392029427.0,2984.0,0.0,0.56,1.0,-1.79,0
392039443.0,10016.0,1.0,0.71,0.43,-0.17,-0.53
392042427.0,2984.0,0.0,-0.14,0.86,-1.36,0
392046443.0,4016.0,1.0,0.72,0.43,-0.17,-0.53
392049427.0,2984.0,0.0,0.02,0.76,-1.11,0
392056443.0,7016.0,1.0,0.72,0.42,-0.17,-0.53
392059427.0,2984.0,0.0,0.61,0.67,-0.91,0
392066443.0,7016.0,1.0,0.72,0.42,-0.17,-0.52
392069427.0,2984.0,0.0,1.19,0.61,-0.68,0
392077443.0,8016.0,1.0,0.73,0.41,-0.17,-0.53
392080427.0,2984.0,0.0,2.16,0.54,-0.52,0
392086443.0,6016.0,1.0,0.73,0.41,-0.17,-0.53
392089427.0,2984.0,0.0,1.95,0.7,-0.22,0
392096443.0,7016.0,1.0,0.73,0.4,-0.17,-0.53
392099427.0,2984.0,0.0,1.64,0.84,-0.39,0
392107443.0,8016.0,1.0,0.73,0.39,-0.17,-0.53
392110427.0,2984.0,0.0,1.12,0.75,-0.34,0
392116443.0,6016.0,1.0,0.74,0.39,-0.16,-0.53
392119427.0,2984.0,0.0,-0.17,0.23,-0.26,0
392126443.0,7016.0,1.0,0.74,0.38,-0.16,-0.53
392129427.0,2984.0,0.0,-0.66,0.09,0.06,0
392137443.0,8016.0,1.0,0.74,0.38,-0.16,-0.53
392140427.0,2984.0,0.0,-0.84,0.06,0.19,0
392146443.0,6016.0,1.0,0.74,0.37,-0.16,-0.54
392149427.0,2984.0,0.0,-0.88,-0.08,0.31,0
392157443.0,8016.0,1.0,0.74,0.37,-0.15,-0.54
392160427.0,2984.0,0.0,-0.65,0.15,0.2,0
392166443.0,6016.0,1.0,0.74,0.37,-0.15,-0.54
392169427.0,2984.0,0.0,-0.52,0.13,0.18,0
392177443.0,8016.0,1.0,0.75,0.36,-0.15,-0.54
392180427.0,2984.0,0.0,-0.58,0.09,0.18,0
392192443.0,12016.0,1.0,0.75,0.36,-0.15,-0.54
392197427.0,4984.0,0.0,0.08,-0.12,0.2,0
392200443.0,3016.0,1.0,0.75,0.36,-0.15,-0.54
392203427.0,2984.0,0.0,0.14,-0.1,0.14,0
392207443.0,4016.0,1.0,0.75,0.35,-0.15,-0.54
392210427.0,2984.0,0.0,0.23,-0.07,-0.04,0
392217443.0,7016.0,1.0,0.75,0.35,-0.14,-0.54
392220427.0,2984.0,0.0,0.3,-0.04,0.09,0
